ITERATION,Estimate Pi
96906,3.15861
96907,3.15861
96908,3.15861
96909,3.15861
96910,3.15861
96911,3.15861
96912,3.15861
96913,3.15861
96914,3.15861
96915,3.15861
96916,3.15861
96917,3.15861
96918,3.15861
96919,3.15861
96920,3.15861
96921,3.15861
96922,3.15861
96923,3.15898
96924,3.15898
96925,3.15898
96926,3.15898
96927,3.15898
96928,3.15898
96929,3.15898
96930,3.15898
96931,3.15898
96932,3.15898
96933,3.15898
96934,3.15898
96935,3.15898
96936,3.15898
96937,3.15898
96938,3.15898
96939,3.15898
96940,3.15898
96941,3.15935
96942,3.15935
96943,3.15935
96944,3.15935
96945,3.15972
96946,3.15972
96947,3.15972
96948,3.15972
96949,3.15972
96950,3.15972
96951,3.15972
96952,3.16009
96953,3.16009
96954,3.16009
96955,3.16009
96956,3.16009
96957,3.16009
96958,3.16009
96959,3.16046
96960,3.16046
96961,3.16046
96962,3.16046
96963,3.16046
96964,3.16046
96965,3.16046
96966,3.16046
96967,3.16046
96968,3.16046
96969,3.16046
96970,3.16046
96971,3.16083
96972,3.16083
96973,3.16083
96974,3.16083
96975,3.16083
96976,3.16083
96977,3.16083
96978,3.16083
96979,3.16083
96980,3.16083
96981,3.16083
96982,3.15966
96983,3.16003
96984,3.16003
96985,3.16003
96986,3.16003
96987,3.16003
96988,3.16003
96989,3.16003
96990,3.16003
96991,3.16003
96992,3.16003
96993,3.16003
96994,3.16003
96995,3.16003
96996,3.16003
96997,3.16003
96998,3.16003
96999,3.16003
97000,3.16003
97001,3.16003
97002,3.16003
97003,3.16003
97004,3.16003
97005,3.16003
97006,3.16003
97007,3.15886
97008,3.15886
97009,3.15886
97010,3.1577
97011,3.15807
97012,3.15807
97013,3.15844
97014,3.15844
97015,3.15881
97016,3.15881
97017,3.15881
97018,3.15881
97019,3.15881
97020,3.15881
97021,3.15881
97022,3.15881
97023,3.15881
97024,3.15917
97025,3.15917
97026,3.15917
97027,3.15917
97028,3.15917
97029,3.15917
97030,3.15917
97031,3.15917
97032,3.15917
97033,3.15917
97034,3.15917
97035,3.15917
97036,3.15917
97037,3.15917
97038,3.15801
97039,3.15801
97040,3.15801
97041,3.15801
97042,3.15801
97043,3.15801
97044,3.15801
97045,3.15801
97046,3.15801
97047,3.15838
97048,3.15838
97049,3.15838
97050,3.15838
97051,3.15838
97052,3.15838
97053,3.15875
97054,3.15875
97055,3.15875
97056,3.15875
97057,3.15912
97058,3.15912
97059,3.15912
97060,3.15912
97061,3.15912
97062,3.15912
97063,3.15912
97064,3.15912
97065,3.15912
97066,3.15912
97067,3.15912
97068,3.15912
97069,3.15912
97070,3.15912
97071,3.15912
97072,3.15912
97073,3.15912
97074,3.15912
97075,3.15912
97076,3.15912
97077,3.15912
97078,3.15948
97079,3.15948
97080,3.15948
97081,3.15948
97082,3.15948
97083,3.15948
97084,3.15948
97085,3.15948
97086,3.15948
97087,3.15948
97088,3.15948
97089,3.15948
97090,3.15948
97091,3.15948
97092,3.15948
97093,3.15985
97094,3.15985
97095,3.15985
97096,3.15985
97097,3.15985
97098,3.15985
97099,3.15985
97100,3.15985
97101,3.15985
97102,3.15985
97103,3.15985
97104,3.15985
97105,3.15985
97106,3.15985
97107,3.15985
97108,3.15985
97109,3.15985
97110,3.15985
97111,3.15985
97112,3.15985
97113,3.15985
97114,3.15985
97115,3.15985
97116,3.16022
97117,3.16022
97118,3.16022
97119,3.16022
97120,3.16022
97121,3.16022
97122,3.16022
97123,3.16022
97124,3.16059
97125,3.16096
97126,3.16096
97127,3.16096
97128,3.16096
97129,3.16096
97130,3.16096
97131,3.16133
97132,3.16133
97133,3.16133
97134,3.16133
97135,3.16133
97136,3.16169
97137,3.16169
97138,3.16206
97139,3.16206
97140,3.16206
97141,3.16206
97142,3.16206
97143,3.16243
97144,3.16243
97145,3.16243
97146,3.16243
97147,3.16243
97148,3.1628
97149,3.1628
97150,3.1628
97151,3.1628
97152,3.1628
97153,3.1628
97154,3.1628
97155,3.1628
97156,3.1628
97157,3.1628
97158,3.1628
97159,3.1628
97160,3.1628
97161,3.1628
97162,3.1628
97163,3.1628
97164,3.1628
97165,3.1628
97166,3.1628
97167,3.1628
97168,3.1628
97169,3.1628
97170,3.1628
97171,3.1628
97172,3.1628
97173,3.1628
97174,3.1628
97175,3.16317
97176,3.16317
97177,3.16317
97178,3.16317
97179,3.16317
97180,3.162
97181,3.162
97182,3.162
97183,3.162
97184,3.162
97185,3.162
97186,3.162
97187,3.162
97188,3.162
97189,3.162
97190,3.162
97191,3.162
97192,3.162
97193,3.162
97194,3.162
97195,3.162
97196,3.16237
97197,3.16237
97198,3.16237
97199,3.16237
97200,3.16237
97201,3.16237
97202,3.16237
97203,3.16274
97204,3.16274
97205,3.16274
97206,3.16274
97207,3.16274
97208,3.16274
97209,3.16274
97210,3.16274
97211,3.16274
97212,3.16274
97213,3.16274
97214,3.16274
97215,3.16274
97216,3.16274
97217,3.16274
97218,3.16274
97219,3.16274
97220,3.16274
97221,3.16274
97222,3.16274
97223,3.16274
97224,3.16311
97225,3.16311
97226,3.16311
97227,3.16311
97228,3.16311
97229,3.16311
97230,3.16311
97231,3.16311
97232,3.16311
97233,3.16311
97234,3.16311
97235,3.16311
97236,3.16311
97237,3.16348
97238,3.16348
97239,3.16348
97240,3.16348
97241,3.16348
97242,3.16348
97243,3.16384
97244,3.16384
97245,3.16384
97246,3.16384
97247,3.16384
97248,3.16384
97249,3.16384
97250,3.16384
97251,3.16421
97252,3.16421
97253,3.16421
97254,3.16421
97255,3.16421
97256,3.16421
97257,3.16421
97258,3.16421
97259,3.16421
97260,3.16421
97261,3.16421
97262,3.16421
97263,3.16421
97264,3.16421
97265,3.16458
97266,3.16342
97267,3.16342
97268,3.16342
97269,3.16342
97270,3.16342
97271,3.16342
97272,3.16342
97273,3.16342
97274,3.16342
97275,3.16342
97276,3.16342
97277,3.16342
97278,3.16342
97279,3.16342
97280,3.16342
97281,3.16342
97282,3.16342
97283,3.16342
97284,3.16342
97285,3.16342
97286,3.16342
97287,3.16342
97288,3.16342
97289,3.16342
97290,3.16342
97291,3.16342
97292,3.16342
97293,3.16342
97294,3.16342
97295,3.16225
97296,3.16225
97297,3.16225
97298,3.16225
97299,3.16225
97300,3.16225
97301,3.16225
97302,3.16225
97303,3.16225
97304,3.16225
97305,3.16225
97306,3.16225
97307,3.16225
97308,3.16225
97309,3.16225
97310,3.16225
97311,3.16225
97312,3.16225
97313,3.16225
97314,3.16225
97315,3.16225
97316,3.16262
97317,3.16262
97318,3.16262
97319,3.16299
97320,3.16182
97321,3.16219
97322,3.16219
97323,3.16219
97324,3.16219
97325,3.16103
97326,3.16103
97327,3.16103
97328,3.16103
97329,3.16103
97330,3.16103
97331,3.16103
97332,3.16103
97333,3.16103
97334,3.16103
97335,3.16103
97336,3.16103
97337,3.16103
97338,3.16103
97339,3.16103
97340,3.1614
97341,3.1614
97342,3.1614
97343,3.1614
97344,3.1614
97345,3.1614
97346,3.1614
97347,3.1614
97348,3.1614
97349,3.1614
97350,3.16176
97351,3.16176
97352,3.16213
97353,3.16213
97354,3.16213
97355,3.16213
97356,3.16213
97357,3.16213
97358,3.16213
97359,3.16213
97360,3.16213
97361,3.16213
97362,3.1625
97363,3.1625
97364,3.1625
97365,3.1625
97366,3.1625
97367,3.16287
97368,3.16287
97369,3.16287
97370,3.16287
97371,3.16287
97372,3.16287
97373,3.16287
97374,3.16287
97375,3.16287
97376,3.16287
97377,3.16287
97378,3.16171
97379,3.16171
97380,3.16171
97381,3.16207
97382,3.16207
97383,3.16207
97384,3.16207
97385,3.16207
97386,3.16207
97387,3.16207
97388,3.16207
97389,3.16207
97390,3.16207
97391,3.16207
97392,3.16207
97393,3.16207
97394,3.16207
97395,3.16207
97396,3.16207
97397,3.16207
97398,3.16207
97399,3.16207
97400,3.16207
97401,3.16207
97402,3.16207
97403,3.16207
97404,3.16207
97405,3.16207
97406,3.16207
97407,3.16244
97408,3.16244
97409,3.16244
97410,3.16244
97411,3.16244
97412,3.16244
97413,3.16244
97414,3.16244
97415,3.16281
97416,3.16281
97417,3.16281
97418,3.16281
97419,3.16281
97420,3.16281
97421,3.16281
97422,3.16281
97423,3.16281
97424,3.16281
97425,3.16281
97426,3.16318
97427,3.16318
97428,3.16318
97429,3.16318
97430,3.16318
97431,3.16318
97432,3.16318
97433,3.16318
97434,3.16318
97435,3.16318
97436,3.16354
97437,3.16354
97438,3.16354
97439,3.16354
97440,3.16354
97441,3.16391
97442,3.16391
97443,3.16428
97444,3.16428
97445,3.16428
97446,3.16428
97447,3.16428
97448,3.16428
97449,3.16428
97450,3.16428
97451,3.16428
97452,3.16465
97453,3.16465
97454,3.16465
97455,3.16465
97456,3.16465
97457,3.16465
97458,3.16465
97459,3.16501
97460,3.16501
97461,3.16501
97462,3.16501
97463,3.16501
97464,3.16501
97465,3.16501
97466,3.16501
97467,3.16501
97468,3.16501
97469,3.16501
97470,3.16501
97471,3.16501
97472,3.16501
97473,3.16501
97474,3.16501
97475,3.16501
97476,3.16501
97477,3.16501
97478,3.16501
97479,3.16501
97480,3.16385
97481,3.16269
97482,3.16269
97483,3.16269
97484,3.16269
97485,3.16269
97486,3.16269
97487,3.16269
97488,3.16269
97489,3.16269
97490,3.16269
97491,3.16269
97492,3.16269
97493,3.16269
97494,3.16269
97495,3.16306
97496,3.16306
97497,3.16342
97498,3.16342
97499,3.16342
97500,3.16342
97501,3.16379
97502,3.16379
97503,3.16416
97504,3.16416
97505,3.16416
97506,3.16416
97507,3.16416
97508,3.16416
97509,3.163
97510,3.163
97511,3.16183
97512,3.16183
97513,3.16183
97514,3.16183
97515,3.16183
97516,3.16183
97517,3.16183
97518,3.16183
97519,3.16183
97520,3.16183
97521,3.16183
97522,3.16183
97523,3.16183
97524,3.1622
97525,3.1622
97526,3.1622
97527,3.1622
97528,3.1622
97529,3.1622
97530,3.16257
97531,3.16257
97532,3.16257
97533,3.16257
97534,3.16257
97535,3.16257
97536,3.16257
97537,3.16257
97538,3.16257
97539,3.16257
97540,3.16257
97541,3.16257
97542,3.16257
97543,3.16257
97544,3.16294
97545,3.16294
97546,3.16294
97547,3.16294
97548,3.16294
97549,3.16294
97550,3.16294
97551,3.16294
97552,3.16294
97553,3.16294
97554,3.16294
97555,3.16294
97556,3.16294
97557,3.16294
97558,3.1633
97559,3.1633
97560,3.1633
97561,3.1633
97562,3.1633
97563,3.1633
97564,3.1633
97565,3.16214
97566,3.16214
97567,3.16214
97568,3.16214
97569,3.16251
97570,3.16251
97571,3.16251
97572,3.16251
97573,3.16251
97574,3.16251
97575,3.16288
97576,3.16288
97577,3.16288
97578,3.16288
97579,3.16324
97580,3.16361
97581,3.16361
97582,3.16398
97583,3.16398
97584,3.16282
97585,3.16282
97586,3.16282
97587,3.16282
97588,3.16282
97589,3.16282
97590,3.16318
97591,3.16318
97592,3.16355
97593,3.16355
97594,3.16355
97595,3.16355
97596,3.16355
97597,3.16392
97598,3.16392
97599,3.16392
97600,3.16392
97601,3.16428
97602,3.16428
97603,3.16428
97604,3.16428
97605,3.16428
97606,3.16428
97607,3.16428
97608,3.16428
97609,3.16428
97610,3.16428
97611,3.16428
97612,3.16428
97613,3.16465
97614,3.16349
97615,3.16349
97616,3.16349
97617,3.16386
97618,3.16386
97619,3.16386
97620,3.16386
97621,3.16386
97622,3.16386
97623,3.16386
97624,3.16422
97625,3.16422
97626,3.16459
97627,3.16459
97628,3.16496
97629,3.16496
97630,3.16496
97631,3.16496
97632,3.16496
97633,3.16496
97634,3.16496
97635,3.16496
97636,3.16496
97637,3.16496
97638,3.16532
97639,3.16532
97640,3.16532
97641,3.16532
97642,3.16532
97643,3.16532
97644,3.16532
97645,3.16532
97646,3.16532
97647,3.16532
97648,3.16532
97649,3.16532
97650,3.16532
97651,3.16532
97652,3.16532
97653,3.16532
97654,3.16532
97655,3.16569
97656,3.16569
97657,3.16569
97658,3.16569
97659,3.16569
97660,3.16606
97661,3.16606
97662,3.16606
97663,3.16606
97664,3.16606
97665,3.16642
97666,3.16642
97667,3.16642
97668,3.16642
97669,3.16642
97670,3.16679
97671,3.16679
97672,3.16679
97673,3.16679
97674,3.16679
97675,3.16679
97676,3.16679
97677,3.16679
97678,3.16679
97679,3.16679
97680,3.16679
97681,3.16679
97682,3.16679
97683,3.16679
97684,3.16679
97685,3.16679
97686,3.16679
97687,3.16679
97688,3.16679
97689,3.16679
97690,3.16679
97691,3.16716
97692,3.16716
97693,3.16716
97694,3.16716
97695,3.16599
97696,3.16599
97697,3.16599
97698,3.16599
97699,3.16599
97700,3.16484
97701,3.16484
97702,3.16484
97703,3.16484
97704,3.1652
97705,3.1652
97706,3.1652
97707,3.1652
97708,3.1652
97709,3.1652
97710,3.1652
97711,3.1652
97712,3.1652
97713,3.1652
97714,3.1652
97715,3.16557
97716,3.16557
97717,3.16557
97718,3.16557
97719,3.16593
97720,3.16593
97721,3.16593
97722,3.16593
97723,3.16593
97724,3.16593
97725,3.1663
97726,3.1663
97727,3.1663
97728,3.16667
97729,3.16667
97730,3.16667
97731,3.16667
97732,3.16667
97733,3.16667
97734,3.16667
97735,3.16667
97736,3.16667
97737,3.16667
97738,3.16667
97739,3.16667
97740,3.16667
97741,3.16667
97742,3.16667
97743,3.16667
97744,3.16667
97745,3.16667
97746,3.16667
97747,3.16667
97748,3.16667
97749,3.16667
97750,3.16667
97751,3.16667
97752,3.16667
97753,3.16667
97754,3.16667
97755,3.16667
97756,3.16703
97757,3.16703
97758,3.16703
97759,3.16703
97760,3.16703
97761,3.16703
97762,3.16703
97763,3.16703
97764,3.16703
97765,3.16703
97766,3.16703
97767,3.16703
97768,3.16703
97769,3.16703
97770,3.16703
97771,3.16703
97772,3.16703
97773,3.16703
97774,3.1674
97775,3.1674
97776,3.1674
97777,3.1674
97778,3.16777
97779,3.16777
97780,3.16777
97781,3.16777
97782,3.16777
97783,3.16777
97784,3.16777
97785,3.16777
97786,3.16777
97787,3.16777
97788,3.16777
97789,3.16777
97790,3.16777
97791,3.16777
97792,3.16777
97793,3.16777
97794,3.16777
97795,3.16777
97796,3.16777
97797,3.16777
97798,3.16777
97799,3.16813
97800,3.16813
97801,3.16813
97802,3.16813
97803,3.16813
97804,3.16813
97805,3.16813
97806,3.1685
97807,3.1685
97808,3.1685
97809,3.1685
97810,3.1685
97811,3.1685
97812,3.16886
97813,3.16886
97814,3.16886
97815,3.16886
97816,3.16886
97817,3.16886
97818,3.16886
97819,3.1677
97820,3.1677
97821,3.1677
97822,3.1677
97823,3.1677
97824,3.1677
97825,3.1677
97826,3.1677
97827,3.16807
97828,3.16807
97829,3.16807
97830,3.16807
97831,3.16807
97832,3.16807
97833,3.16807
97834,3.16807
97835,3.16807
97836,3.16807
97837,3.16807
97838,3.16807
97839,3.16807
97840,3.16807
97841,3.16844
97842,3.16728
97843,3.16764
97844,3.16764
97845,3.16764
97846,3.16764
97847,3.16801
97848,3.16801
97849,3.16801
97850,3.16801
97851,3.16801
97852,3.16801
97853,3.16685
97854,3.16685
97855,3.16685
97856,3.16685
97857,3.16722
97858,3.16722
97859,3.16722
97860,3.16758
97861,3.16758
97862,3.16758
97863,3.16758
97864,3.16758
97865,3.16758
97866,3.16758
97867,3.16758
97868,3.16758
97869,3.16758
97870,3.16758
97871,3.16758
97872,3.16795
97873,3.16795
97874,3.16795
97875,3.16795
97876,3.16795
97877,3.16795
97878,3.16795
97879,3.16831
97880,3.16831
97881,3.16831
97882,3.16831
97883,3.16831
97884,3.16831
97885,3.16831
97886,3.16831
97887,3.16831
97888,3.16831
97889,3.16831
97890,3.16831
97891,3.16868
97892,3.16868
97893,3.16868
97894,3.16868
97895,3.16868
97896,3.16868
97897,3.16868
97898,3.16868
97899,3.16868
97900,3.16868
97901,3.16868
97902,3.16868
97903,3.16868
97904,3.16868
97905,3.16868
97906,3.16905
97907,3.16905
97908,3.16905
97909,3.16905
97910,3.16905
97911,3.16905
97912,3.16905
97913,3.16905
97914,3.16905
97915,3.16905
97916,3.16905
97917,3.16905
97918,3.16905
97919,3.16905
97920,3.16905
97921,3.16905
97922,3.16905
97923,3.16905
97924,3.16905
97925,3.16905
97926,3.16905
97927,3.16905
97928,3.16905
97929,3.16905
97930,3.16905
97931,3.16905
97932,3.16905
97933,3.16905
97934,3.16905
97935,3.16905
97936,3.16905
97937,3.16941
97938,3.16825
97939,3.16825
97940,3.16825
97941,3.16825
97942,3.16825
97943,3.16862
97944,3.16862
97945,3.16898
97946,3.16898
97947,3.16898
97948,3.16898
97949,3.16898
97950,3.16898
97951,3.16898
97952,3.16898
97953,3.16898
97954,3.16898
97955,3.16898
97956,3.16898
97957,3.16898
97958,3.16898
97959,3.16898
97960,3.16898
97961,3.16898
97962,3.16898
97963,3.16898
97964,3.16898
97965,3.16898
97966,3.16935
97967,3.16935
97968,3.16935
97969,3.16935
97970,3.16935
97971,3.16935
97972,3.16935
97973,3.16971
97974,3.16856
97975,3.1674
97976,3.1674
97977,3.1674
97978,3.1674
97979,3.1674
97980,3.1674
97981,3.1674
97982,3.1674
97983,3.1674
97984,3.1674
97985,3.1674
97986,3.1674
97987,3.1674
97988,3.1674
97989,3.1674
97990,3.1674
97991,3.1674
97992,3.1674
97993,3.1674
97994,3.1674
97995,3.1674
97996,3.1674
97997,3.1674
97998,3.1674
97999,3.1674
98000,3.1674
98001,3.1674
98002,3.1674
98003,3.1674
98004,3.1674
98005,3.16776
98006,3.16813
98007,3.16813
98008,3.16813
98009,3.16813
98010,3.16849
98011,3.16886
98012,3.16886
98013,3.16886
98014,3.16886
98015,3.16886
98016,3.16923
98017,3.16923
98018,3.16923
98019,3.16923
98020,3.16923
98021,3.16923
98022,3.16959
98023,3.16959
98024,3.16959
98025,3.16959
98026,3.16996
98027,3.16996
98028,3.1688
98029,3.1688
98030,3.1688
98031,3.16764
98032,3.16764
98033,3.16764
98034,3.16764
98035,3.16764
98036,3.16764
98037,3.16764
98038,3.16764
98039,3.16764
98040,3.16764
98041,3.16764
98042,3.16648
98043,3.16685
98044,3.16721
98045,3.16721
98046,3.16721
98047,3.16721
98048,3.16721
98049,3.16721
98050,3.16721
98051,3.16721
98052,3.16721
98053,3.16721
98054,3.16721
98055,3.16721
98056,3.16721
98057,3.16721
98058,3.16721
98059,3.16721
98060,3.16721
98061,3.16721
98062,3.16721
98063,3.16721
98064,3.16721
98065,3.16721
98066,3.16721
98067,3.16758
98068,3.16642
98069,3.16642
98070,3.16642
98071,3.16642
98072,3.16642
98073,3.16642
98074,3.16642
98075,3.16679
98076,3.16715
98077,3.16715
98078,3.16752
98079,3.16752
98080,3.16752
98081,3.16752
98082,3.16752
98083,3.16752
98084,3.16752
98085,3.16752
98086,3.16752
98087,3.16752
98088,3.16752
98089,3.16752
98090,3.16752
98091,3.16752
98092,3.16788
98093,3.16788
98094,3.16788
98095,3.16788
98096,3.16788
98097,3.16788
98098,3.16788
98099,3.16788
98100,3.16788
98101,3.16788
98102,3.16788
98103,3.16788
98104,3.16788
98105,3.16825
98106,3.16825
98107,3.16825
98108,3.16825
98109,3.16825
98110,3.16825
98111,3.16825
98112,3.16825
98113,3.16825
98114,3.16825
98115,3.16825
98116,3.16825
98117,3.16825
98118,3.16825
98119,3.16825
98120,3.16825
98121,3.16709
98122,3.16709
98123,3.16709
98124,3.16709
98125,3.16746
98126,3.16746
98127,3.16782
98128,3.16782
98129,3.16782
98130,3.16667
98131,3.16667
98132,3.16667
98133,3.16667
98134,3.16667
98135,3.16667
98136,3.16667
98137,3.16667
98138,3.16667
98139,3.16667
98140,3.16667
98141,3.16703
98142,3.16703
98143,3.16703
98144,3.16703
98145,3.16703
98146,3.16703
98147,3.16703
98148,3.16703
98149,3.16703
98150,3.16703
98151,3.16588
98152,3.16588
98153,3.16588
98154,3.16588
98155,3.16588
98156,3.16588
98157,3.16588
98158,3.16588
98159,3.16588
98160,3.16588
98161,3.16588
98162,3.16588
98163,3.16588
98164,3.16588
98165,3.16588
98166,3.16588
98167,3.16588
98168,3.16588
98169,3.16624
98170,3.16624
98171,3.16624
98172,3.16624
98173,3.16624
98174,3.16624
98175,3.16624
98176,3.16624
98177,3.16624
98178,3.16624
98179,3.16624
98180,3.16624
98181,3.16624
98182,3.16624
98183,3.16624
98184,3.16624
98185,3.16661
98186,3.16661
98187,3.16661
98188,3.16661
98189,3.16661
98190,3.16661
98191,3.16661
98192,3.16697
98193,3.16697
98194,3.16697
98195,3.16734
98196,3.1677
98197,3.1677
98198,3.1677
98199,3.1677
98200,3.1677
98201,3.1677
98202,3.1677
98203,3.1677
98204,3.16806
98205,3.16806
98206,3.16806
98207,3.16806
98208,3.16806
98209,3.16843
98210,3.16843
98211,3.16843
98212,3.16843
98213,3.16843
98214,3.16843
98215,3.16843
98216,3.16843
98217,3.16879
98218,3.16879
98219,3.16879
98220,3.16879
98221,3.16879
98222,3.16879
98223,3.16879
98224,3.16879
98225,3.16879
98226,3.16879
98227,3.16879
98228,3.16916
98229,3.16916
98230,3.16916
98231,3.16952
98232,3.16952
98233,3.16952
98234,3.16989
98235,3.16989
98236,3.16989
98237,3.16989
98238,3.16989
98239,3.16989
98240,3.16989
98241,3.16989
98242,3.16989
98243,3.16873
98244,3.16873
98245,3.16873
98246,3.16873
98247,3.16758
98248,3.16758
98249,3.16758
98250,3.16758
98251,3.16758
98252,3.16758
98253,3.16758
98254,3.16794
98255,3.16794
98256,3.16794
98257,3.16794
98258,3.16794
98259,3.16794
98260,3.16794
98261,3.16794
98262,3.16794
98263,3.16794
98264,3.16794
98265,3.16794
98266,3.16794
98267,3.16794
98268,3.16794
98269,3.16679
98270,3.16679
98271,3.16679
98272,3.16679
98273,3.16679
98274,3.16679
98275,3.16679
98276,3.16715
98277,3.16715
98278,3.16752
98279,3.16752
98280,3.16752
98281,3.16636
98282,3.16636
98283,3.16636
98284,3.16636
98285,3.16636
98286,3.16636
98287,3.16521
98288,3.16521
98289,3.16521
98290,3.16521
98291,3.16521
98292,3.16521
98293,3.16521
98294,3.16521
98295,3.16521
98296,3.16557
98297,3.16557
98298,3.16557
98299,3.16557
98300,3.16557
98301,3.16557
98302,3.16557
98303,3.16557
98304,3.16557
98305,3.16557
98306,3.16557
98307,3.16557
98308,3.16557
98309,3.16557
98310,3.16557
98311,3.16557
98312,3.16557
98313,3.16557
98314,3.16557
98315,3.16557
98316,3.16557
98317,3.16557
98318,3.16557
98319,3.16557
98320,3.16557
98321,3.16557
98322,3.16557
98323,3.16557
98324,3.16557
98325,3.16557
98326,3.16557
98327,3.16557
98328,3.16442
98329,3.16442
98330,3.16442
98331,3.16442
98332,3.16442
98333,3.16442
98334,3.16442
98335,3.16442
98336,3.16442
98337,3.16442
98338,3.16442
98339,3.16479
98340,3.16515
98341,3.16515
98342,3.16515
98343,3.16551
98344,3.16436
98345,3.16436
98346,3.16436
98347,3.16436
98348,3.16436
98349,3.16436
98350,3.16436
98351,3.16436
98352,3.16436
98353,3.16436
98354,3.16436
98355,3.16436
98356,3.16436
98357,3.16473
98358,3.16473
98359,3.16473
98360,3.16473
98361,3.16473
98362,3.16473
98363,3.16473
98364,3.16473
98365,3.16473
98366,3.16473
98367,3.16473
98368,3.16473
98369,3.16473
98370,3.16473
98371,3.16473
98372,3.16509
98373,3.16509
98374,3.16509
98375,3.16509
98376,3.16545
98377,3.16582
98378,3.16582
98379,3.16582
98380,3.16582
98381,3.16582
98382,3.16582
98383,3.16582
98384,3.16467
98385,3.16467
98386,3.16467
98387,3.16467
98388,3.16467
98389,3.16467
98390,3.16467
98391,3.16467
98392,3.16467
98393,3.16467
98394,3.16467
98395,3.16467
98396,3.16467
98397,3.16467
98398,3.16467
98399,3.16467
98400,3.16467
98401,3.16467
98402,3.16467
98403,3.16467
98404,3.16467
98405,3.16467
98406,3.16467
98407,3.16467
98408,3.16467
98409,3.16503
98410,3.16503
98411,3.16503
98412,3.16503
98413,3.16503
98414,3.16503
98415,3.16503
98416,3.16503
98417,3.16503
98418,3.16503
98419,3.16503
98420,3.16503
98421,3.16539
98422,3.16539
98423,3.16539
98424,3.16539
98425,3.16539
98426,3.16539
98427,3.16539
98428,3.16539
98429,3.16539
98430,3.16539
98431,3.16539
98432,3.16539
98433,3.16539
98434,3.16539
98435,3.16539
98436,3.16539
98437,3.16424
98438,3.16424
98439,3.16424
98440,3.16424
98441,3.16424
98442,3.16424
98443,3.16424
98444,3.16424
98445,3.16461
98446,3.16461
98447,3.16461
98448,3.16461
98449,3.16461
98450,3.16461
98451,3.16461
98452,3.16461
98453,3.16497
98454,3.16497
98455,3.16497
98456,3.16533
98457,3.16533
98458,3.16533
98459,3.16533
98460,3.16533
98461,3.16533
98462,3.16533
98463,3.16533
98464,3.16533
98465,3.16533
98466,3.16533
98467,3.16533
98468,3.16533
98469,3.16533
98470,3.16533
98471,3.16533
98472,3.16533
98473,3.16533
98474,3.16533
98475,3.16533
98476,3.16533
98477,3.16533
98478,3.16533
98479,3.16533
98480,3.16533
98481,3.16533
98482,3.16533
98483,3.16533
98484,3.16533
98485,3.16533
98486,3.1657
98487,3.1657
98488,3.1657
98489,3.1657
98490,3.1657
98491,3.1657
98492,3.1657
98493,3.1657
98494,3.1657
98495,3.1657
98496,3.1657
98497,3.1657
98498,3.1657
98499,3.1657
98500,3.1657
98501,3.1657
98502,3.1657
98503,3.1657
98504,3.1657
98505,3.1657
98506,3.1657
98507,3.1657
98508,3.1657
98509,3.1657
98510,3.1657
98511,3.1657
98512,3.1657
98513,3.1657
98514,3.1657
98515,3.1657
98516,3.1657
98517,3.1657
98518,3.1657
98519,3.1657
98520,3.16606
98521,3.16606
98522,3.16606
98523,3.16606
98524,3.16606
98525,3.16606
98526,3.16606
98527,3.16491
98528,3.16491
98529,3.16491
98530,3.16491
98531,3.16491
98532,3.16491
98533,3.16491
98534,3.16491
98535,3.16491
98536,3.16491
98537,3.16527
98538,3.16527
98539,3.16527
98540,3.16527
98541,3.16564
98542,3.16564
98543,3.16564
98544,3.166
98545,3.166
98546,3.166
98547,3.166
98548,3.166
98549,3.166
98550,3.166
98551,3.166
98552,3.166
98553,3.166
98554,3.166
98555,3.166
98556,3.16636
98557,3.16636
98558,3.16673
98559,3.16709
98560,3.16709
98561,3.16709
98562,3.16709
98563,3.16709
98564,3.16709
98565,3.16709
98566,3.16709
98567,3.16709
98568,3.16709
98569,3.16709
98570,3.16709
98571,3.16709
98572,3.16709
98573,3.16709
98574,3.16709
98575,3.16709
98576,3.16709
98577,3.16709
98578,3.16709
98579,3.16709
98580,3.16709
98581,3.16709
98582,3.16709
98583,3.16745
98584,3.16745
98585,3.16745
98586,3.16745
98587,3.16745
98588,3.16745
98589,3.16745
98590,3.16745
98591,3.16745
98592,3.16745
98593,3.16745
98594,3.16782
98595,3.16782
98596,3.16782
98597,3.16782
98598,3.16782
98599,3.16667
98600,3.16667
98601,3.16667
98602,3.16667
98603,3.16667
98604,3.16667
98605,3.16667
98606,3.16667
98607,3.16667
98608,3.16703
98609,3.16703
98610,3.16703
98611,3.16703
98612,3.16703
98613,3.16703
98614,3.16703
98615,3.16739
98616,3.16739
98617,3.16739
98618,3.16776
98619,3.16776
98620,3.16812
98621,3.16812
98622,3.16697
98623,3.16697
98624,3.16697
98625,3.16697
98626,3.16697
98627,3.16697
98628,3.16697
98629,3.16697
98630,3.16697
98631,3.16697
98632,3.16697
98633,3.16697
98634,3.16697
98635,3.16697
98636,3.16697
98637,3.16697
98638,3.16697
98639,3.16733
98640,3.16618
98641,3.16618
98642,3.16618
98643,3.16618
98644,3.16618
98645,3.16618
98646,3.16618
98647,3.16655
98648,3.16655
98649,3.16655
98650,3.16655
98651,3.16691
98652,3.16691
98653,3.16727
98654,3.16727
98655,3.16727
98656,3.16727
98657,3.16727
